#Conversion,tBuOH,Conversion,iBuOH,Conversion,sBuOH,Conversion,nBuOH,,,,,,,
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
100,0.55954,100,0.82245,100,0.75966,100,0.74244
