-3.3239,0.73228,-4.0187,0.73133,-3.4425,0.71793,-3.3059,0.72558,-3.3467,0.73037,-3.3467,0.7129
-3.3221,0.73181,-4.0165,0.73133,-3.4407,0.71745,-3.3041,0.72702,-3.3449,0.73037,-3.3449,0.71433
-3.3203,0.73133,-4.0143,0.73181,-3.4389,0.71793,-3.3023,0.72654,-3.3431,0.72989,-3.3431,0.71529
-3.3184,0.73085,-4.0121,0.73324,-3.437,0.71745,-3.3005,0.72654,-3.3412,0.73085,-3.3412,0.71577
-3.3166,0.73228,-4.0099,0.73276,-3.4352,0.71793,-3.2986,0.7275,-3.3394,0.73181,-3.3394,0.71577
-3.3148,0.73276,-4.0077,0.73324,-3.4334,0.71793,-3.2968,0.7275,-3.3376,0.73228,-3.3376,0.71577
-3.313,0.73228,-4.0055,0.73324,-3.4316,0.71888,-3.295,0.72798,-3.3358,0.73181,-3.3358,0.71577
-3.3111,0.73324,-4.0033,0.73468,-3.4297,0.71888,-3.2932,0.72846,-3.3339,0.73228,-3.3339,0.71577
-3.3093,0.73372,-4.0011,0.73516,-3.4279,0.71936,-3.2914,0.7275,-3.3321,0.73228,-3.3321,0.71577
-3.3075,0.7342,-3.9989,0.7342,-3.4261,0.71888,-3.2896,0.7275,-3.3303,0.73181,-3.3303,0.71529
-3.3057,0.7342,-3.9967,0.73468,-3.4243,0.7184,-3.2878,0.72846,-3.3285,0.73228,-3.3285,0.71768
-3.3038,0.7342,-3.9945,0.7342,-3.4224,0.71984,-3.286,0.72941,-3.3266,0.73181,-3.3266,0.71673
-3.302,0.7342,-3.9923,0.73468,-3.4206,0.71936,-3.2842,0.72989,-3.3248,0.73228,-3.3248,0.71625
-3.3002,0.7342,-3.9901,0.73516,-3.4188,0.71984,-3.2824,0.72941,-3.323,0.73181,-3.323,0.71673
-3.2984,0.73516,-3.9879,0.73563,-3.417,0.72032,-3.2805,0.72893,-3.3212,0.73324,-3.3212,0.71673
-3.2965,0.73611,-3.9857,0.73611,-3.4151,0.71984,-3.2787,0.72941,-3.3193,0.73324,-3.3193,0.71673
-3.2947,0.73659,-3.9835,0.73611,-3.4133,0.71936,-3.2769,0.73133,-3.3175,0.73324,-3.3175,0.71673
-3.2929,0.73707,-3.9813,0.73659,-3.4115,0.71984,-3.2751,0.73133,-3.3157,0.73324,-3.3157,0.71577
-3.2911,0.73803,-3.9791,0.73611,-3.4097,0.71936,-3.2733,0.73133,-3.3139,0.73372,-3.3139,0.71721
-3.2892,0.73898,-3.9769,0.73707,-3.4078,0.71984,-3.2715,0.73133,-3.312,0.73468,-3.312,0.71816
-3.2874,0.73946,-3.9747,0.73755,-3.406,0.72032,-3.2697,0.73276,-3.3102,0.73468,-3.3102,0.71912
-3.2856,0.74042,-3.9725,0.73755,-3.4042,0.72032,-3.2679,0.73181,-3.3084,0.7342,-3.3084,0.71864
-3.2838,0.74186,-3.9703,0.73755,-3.4024,0.7208,-3.2661,0.73372,-3.3066,0.73468,-3.3066,0.71864
-3.2819,0.74329,-3.9681,0.73659,-3.4005,0.72128,-3.2643,0.73468,-3.3047,0.7342,-3.3047,0.71864
-3.2801,0.74329,-3.9659,0.73755,-3.3987,0.72176,-3.2624,0.7342,-3.3029,0.7342,-3.3029,0.71912
-3.2783,0.74425,-3.9637,0.73755,-3.3969,0.72176,-3.2606,0.73516,-3.3011,0.73468,-3.3011,0.72008
-3.2765,0.74425,-3.9615,0.73755,-3.3951,0.72176,-3.2588,0.73563,-3.2993,0.73563,-3.2993,0.72056
-3.2746,0.74473,-3.9593,0.73707,-3.3932,0.72223,-3.257,0.73468,-3.2974,0.73707,-3.2974,0.72056
-3.2728,0.74473,-3.9571,0.73707,-3.3914,0.72223,-3.2552,0.73563,-3.2956,0.73755,-3.2956,0.72056
-3.271,0.74425,-3.9549,0.73755,-3.3896,0.72271,-3.2534,0.73611,-3.2938,0.73803,-3.2938,0.72151
-3.2692,0.74521,-3.9527,0.73611,-3.3878,0.72319,-3.2516,0.73563,-3.292,0.73803,-3.292,0.72008
-3.2673,0.74473,-3.9505,0.73659,-3.3859,0.72367,-3.2498,0.73516,-3.2901,0.73898,-3.2901,0.72008
-3.2655,0.74473,-3.9483,0.73611,-3.3841,0.72558,-3.248,0.73516,-3.2883,0.73946,-3.2883,0.72151
-3.2637,0.74473,-3.9461,0.73516,-3.3823,0.72463,-3.2462,0.73707,-3.2865,0.73994,-3.2865,0.72247
-3.2619,0.74425,-3.9439,0.73563,-3.3805,0.72511,-3.2443,0.73755,-3.2847,0.73851,-3.2847,0.72199
-3.26,0.74377,-3.9417,0.73611,-3.3786,0.72558,-3.2425,0.73755,-3.2828,0.73755,-3.2828,0.72199
-3.2582,0.74329,-3.9395,0.73611,-3.3768,0.72606,-3.2407,0.73707,-3.281,0.73803,-3.281,0.72199
-3.2564,0.74377,-3.9373,0.73611,-3.375,0.72702,-3.2389,0.73659,-3.2792,0.73755,-3.2792,0.72343
-3.2546,0.74233,-3.9351,0.73707,-3.3732,0.72846,-3.2371,0.73803,-3.2774,0.73707,-3.2774,0.72295
-3.2527,0.74233,-3.9329,0.73707,-3.3714,0.7275,-3.2353,0.73851,-3.2755,0.73707,-3.2755,0.72295
-3.2509,0.74233,-3.9307,0.73611,-3.3695,0.72798,-3.2335,0.73898,-3.2737,0.73755,-3.2737,0.72199
-3.2491,0.74233,-3.9285,0.73659,-3.3677,0.72846,-3.2317,0.73898,-3.2719,0.73898,-3.2719,0.72295
-3.2473,0.74186,-3.9263,0.73659,-3.3659,0.72846,-3.2299,0.73755,-3.2701,0.73946,-3.2701,0.72199
-3.2454,0.73994,-3.9241,0.73755,-3.3641,0.72941,-3.2281,0.73707,-3.2682,0.73994,-3.2682,0.72199
-3.2436,0.73946,-3.9219,0.73755,-3.3622,0.72941,-3.2262,0.73659,-3.2664,0.73994,-3.2664,0.72199
-3.2418,0.73994,-3.9197,0.73803,-3.3604,0.72941,-3.2244,0.73611,-3.2646,0.74042,-3.2646,0.72199
-3.24,0.73994,-3.9175,0.73755,-3.3586,0.72989,-3.2226,0.73659,-3.2628,0.73994,-3.2628,0.72199
