#Time,"P(t), Reactive, bar","P'(t), Reactive, bar/ms","P(t), Non-Reactive, bar"
3.2800000,49.7560000,0.4307200,49.4330000
3.2900000,49.7590000,0.4466800,49.4330000
3.3000000,49.7660000,0.5264400,49.4330000
3.3100000,49.7700000,0.5423900,49.4280000
3.3200000,49.7750000,0.6221600,49.4280000
3.3300000,49.7830000,0.6700200,49.4240000
3.3400000,49.7880000,0.7019200,49.4170000
3.3500000,49.7970000,0.6221600,49.4160000
3.3600000,49.8040000,0.6540600,49.4160000
3.3700000,49.8090000,0.4147700,49.4160000
3.3800000,49.8130000,0.3509600,49.4120000
3.3900000,49.8170000,0.4785800,49.4120000
3.4000000,49.8180000,0.6700100,49.4080000
3.4100000,49.8250000,0.5902500,49.4080000
3.4200000,49.8360000,0.8614500,49.4090000
3.4300000,49.8470000,0.8295400,49.4040000
3.4400000,49.8500000,0.6700100,49.4040000
3.4500000,49.8600000,0.5104900,49.4040000
3.4600000,49.8630000,0.7178700,49.4030000
3.4700000,49.8680000,0.5743000,49.3980000
3.4800000,49.8760000,0.8614500,49.3980000
3.4900000,49.8850000,0.8614500,49.3980000
3.5000000,49.8930000,0.8614500,49.3980000
3.5100000,49.9060000,0.8933500,49.3950000
3.5200000,49.9110000,0.7976300,49.3900000
3.5300000,49.9190000,0.7497800,49.3890000
3.5400000,49.9280000,0.8454900,49.3890000
3.5500000,49.9330000,0.9412100,49.3870000
3.5600000,49.9460000,0.9731100,49.3850000
3.5700000,49.9550000,1.3400000,49.3820000
3.5800000,49.9680000,1.2443000,49.3820000
3.5900000,49.9820000,1.2922000,49.3810000
3.6000000,49.9980000,1.2284000,49.3840000
3.6100000,50.0080000,1.0210000,49.3850000
3.6200000,50.0180000,0.8614500,49.3870000
3.6300000,50.0260000,1.0050000,49.3870000
3.6400000,50.0320000,1.1326000,49.3840000
3.6500000,50.0450000,1.1007000,49.3770000
3.6600000,50.0610000,1.3400000,49.3730000
3.6700000,50.0750000,1.4198000,49.3760000
3.6800000,50.0850000,1.1486000,49.3730000
3.6900000,50.0990000,1.1805000,49.3690000
3.7000000,50.1120000,1.3879000,49.3690000
3.7100000,50.1200000,1.3241000,49.3690000
3.7200000,50.1370000,1.3400000,49.3730000
3.7300000,50.1530000,1.4198000,49.3710000
3.7400000,50.1660000,1.4836000,49.3680000
3.7500000,50.1800000,1.3879000,49.3630000
3.7600000,50.1910000,1.4996000,49.3610000
3.7700000,50.2110000,1.5315000,49.3610000
3.7800000,50.2250000,1.7548000,49.3600000
3.7900000,50.2430000,1.6112000,49.3580000
3.8000000,50.2600000,1.6431000,49.3570000
3.8100000,50.2780000,1.9143000,49.3550000
3.8200000,50.2940000,2.0579000,49.3530000
3.8300000,50.3130000,2.1217000,49.3550000
3.8400000,50.3410000,2.2972000,49.3530000
3.8500000,50.3650000,2.5205000,49.3530000
3.8600000,50.3880000,2.4089000,49.3580000
3.8700000,50.4120000,2.3770000,49.3570000
3.8800000,50.4370000,2.5684000,49.3550000
3.8900000,50.4630000,2.6801000,49.3570000
3.9000000,50.4880000,2.7279000,49.3550000
3.9100000,50.5190000,2.7598000,49.3550000
3.9200000,50.5470000,3.0310000,49.3500000
3.9300000,50.5760000,3.1746000,49.3520000
3.9400000,50.6060000,3.2224000,49.3530000
3.9500000,50.6430000,3.4139000,49.3530000
3.9600000,50.6800000,3.6053000,49.3520000
3.9700000,50.7130000,3.7967000,49.3470000
3.9800000,50.7510000,3.9084000,49.3440000
3.9900000,50.7910000,4.3072000,49.3420000
4.0000000,50.8380000,4.6103000,49.3410000
4.0100000,50.8840000,4.7858000,49.3390000
4.0200000,50.9350000,4.8815000,49.3360000
4.0300000,50.9860000,5.0570000,49.3310000
4.0400000,51.0340000,5.2165000,49.3330000
4.0500000,51.0860000,5.5515000,49.3310000
4.0600000,51.1420000,5.9185000,49.3230000
4.0700000,51.2040000,6.3332000,49.3250000
4.0800000,51.2730000,6.7639000,49.3260000
4.0900000,51.3400000,7.2266000,49.3220000
4.1000000,51.4130000,7.4021000,49.3180000
4.1100000,51.4900000,7.7690000,49.3150000
4.1200000,51.5710000,7.9444000,49.3140000
4.1300000,51.6510000,8.2795000,49.3090000
4.1400000,51.7340000,8.4709000,49.3090000
4.1500000,51.8190000,8.9654000,49.3120000
4.1600000,51.9110000,9.3961000,49.3100000
4.1700000,52.0070000,9.9226000,49.3120000
4.1800000,52.1110000,10.2890000,49.3090000
4.1900000,52.2160000,10.7680000,49.3060000
4.2000000,52.3240000,10.9910000,49.3010000
4.2100000,52.4360000,11.3740000,49.2980000
4.2200000,52.5520000,11.8530000,49.2940000
4.2300000,52.6710000,12.3630000,49.2940000
4.2400000,52.7970000,12.7940000,49.2910000
4.2500000,52.9290000,13.2090000,49.2900000
4.2600000,53.0650000,13.5600000,49.2910000
4.2700000,53.2020000,13.8310000,49.2850000
4.2800000,53.3390000,14.0220000,49.2820000
4.2900000,53.4810000,14.2780000,49.2820000
4.3000000,53.6260000,14.6130000,49.2780000
4.3100000,53.7730000,15.0590000,49.2770000
4.3200000,53.9240000,15.3310000,49.2750000
4.3300000,54.0790000,15.6180000,49.2770000
4.3400000,54.2400000,15.7290000,49.2740000
4.3500000,54.3980000,15.8410000,49.2690000
4.3600000,54.5560000,15.8090000,49.2690000
4.3700000,54.7120000,15.7450000,49.2690000
4.3800000,54.8700000,15.7930000,49.2700000
4.3900000,55.0300000,15.7930000,49.2690000
4.4000000,55.1860000,15.8570000,49.2700000
4.4100000,55.3460000,15.7610000,49.2670000
4.4200000,55.5020000,15.6180000,49.2690000
4.4300000,55.6600000,15.3460000,49.2660000
4.4400000,55.8130000,15.0430000,49.2660000
4.4500000,55.9600000,14.6450000,49.2610000
4.4600000,56.1050000,14.3730000,49.2610000
4.4700000,56.2460000,14.1820000,49.2610000
4.4800000,56.3860000,13.8950000,49.2590000
4.4900000,56.5260000,13.6080000,49.2550000
4.5000000,56.6620000,13.3840000,49.2510000
4.5100000,56.7930000,12.9540000,49.2480000
4.5200000,56.9190000,12.5870000,49.2480000
4.5300000,57.0450000,12.0920000,49.2420000
4.5400000,57.1640000,11.9650000,49.2390000
4.5500000,57.2810000,11.4380000,49.2390000
4.5600000,57.3910000,10.9600000,49.2370000
4.5700000,57.5040000,10.4170000,49.2350000
4.5800000,57.6050000,10.1780000,49.2310000
4.5900000,57.7000000,9.5238000,49.2270000
4.6000000,57.7930000,9.0452000,49.2230000
4.6100000,57.8850000,8.7580000,49.2210000
4.6200000,57.9700000,8.5028000,49.2180000
4.6300000,58.0500000,8.1359000,49.2160000
4.6400000,58.1310000,7.8168000,49.2130000
4.6500000,58.2090000,7.5137000,49.2160000
4.6600000,58.2840000,7.1468000,49.2100000
4.6700000,58.3530000,6.7799000,49.2110000
4.6800000,58.4170000,6.5247000,49.2110000
4.6900000,58.4800000,6.3651000,49.2150000
4.7000000,58.5430000,6.2216000,49.2180000
4.7100000,58.6070000,6.0142000,49.2160000
4.7200000,58.6670000,5.8865000,49.2130000
4.7300000,58.7230000,5.6473000,49.2110000
4.7400000,58.7770000,5.3601000,49.2080000
4.7500000,58.8310000,5.3761000,49.2070000
4.7600000,58.8840000,5.3442000,49.2030000
4.7700000,58.9350000,5.3122000,49.2000000
4.7800000,58.9910000,5.2165000,49.2020000
4.7900000,59.0440000,5.3282000,49.2050000
4.8000000,59.0960000,5.4239000,49.2030000
4.8100000,59.1470000,5.4399000,49.2030000
4.8200000,59.2030000,5.3761000,49.2020000
4.8300000,59.2620000,5.3920000,49.2000000
4.8400000,59.3150000,5.4080000,49.1990000
4.8500000,59.3660000,5.6473000,49.1940000
4.8600000,59.4190000,5.5515000,49.1950000
4.8700000,59.4780000,5.8227000,49.1880000
4.8800000,59.5450000,5.8865000,49.1840000
4.8900000,59.5970000,5.8706000,49.1780000
4.9000000,59.6580000,5.6473000,49.1760000
4.9100000,59.7120000,5.9504000,49.1780000
4.9200000,59.7690000,5.9982000,49.1760000
4.9300000,59.8330000,6.4289000,49.1750000
4.9400000,59.8990000,6.7480000,49.1730000
4.9500000,59.9670000,6.9394000,49.1700000
4.9600000,60.0410000,7.1787000,49.1680000
4.9700000,60.1120000,7.5616000,49.1650000
4.9800000,60.1870000,7.9125000,49.1620000
4.9900000,60.2670000,8.3114000,49.1540000
5.0000000,60.3550000,8.8059000,49.1540000
5.0100000,60.4470000,9.4280000,49.1540000
5.0200000,60.5420000,10.0180000,49.1520000
5.0300000,60.6440000,10.7520000,49.1520000
5.0400000,60.7550000,11.7890000,49.1480000
5.0500000,60.8770000,12.6350000,49.1480000
5.0600000,61.0110000,13.9750000,49.1440000
5.0700000,61.1560000,14.9800000,49.1430000
5.0800000,61.3070000,16.3200000,49.1350000
5.0900000,61.4830000,17.7390000,49.1350000
5.1000000,61.6610000,19.6700000,49.1350000
5.1100000,61.8670000,21.7120000,49.1330000
5.1200000,62.0940000,24.5510000,49.1330000
5.1300000,62.3470000,26.9920000,49.1350000
5.1400000,62.6360000,29.3210000,49.1330000
5.1500000,62.9500000,31.8730000,49.1300000
5.1600000,63.2790000,34.8890000,49.1280000
5.1700000,63.6300000,38.3660000,49.1280000
5.1800000,64.0240000,42.5300000,49.1250000
5.1900000,64.4790000,48.4000000,49.1240000
5.2000000,64.9890000,54.5740000,49.1190000
5.2100000,65.5590000,61.4820000,49.1140000
5.2200000,66.2160000,69.4100000,49.1090000
5.2300000,66.9420000,79.1090000,49.1060000
5.2400000,67.7750000,90.5160000,49.1090000
5.2500000,68.7290000,104.6000000,49.1090000
5.2600000,69.8360000,122.0100000,49.1080000
5.2700000,71.1360000,143.0600000,49.1080000
5.2800000,72.6500000,165.8600000,49.1080000
5.2900000,74.4380000,192.6100000,49.1050000
5.3000000,76.5180000,225.4000000,49.0950000
5.3100000,78.8980000,266.1900000,49.0930000
5.3200000,81.7380000,345.3800000,49.0920000
5.3300000,85.1950000,421.4700000,49.0890000
5.3400000,89.5340000,453.8400000,49.0890000
5.3500000,95.1880000,454.9700000,49.0840000
5.3600000,100.3700000,419.9700000,49.0820000
5.3700000,104.0000000,321.6500000,49.0790000
5.3800000,106.6100000,218.4700000,49.0760000
5.3900000,108.2700000,186.8200000,49.0730000
5.4000000,109.4000000,186.8100000,49.0680000
5.4100000,110.8500000,213.3700000,49.0630000
5.4200000,113.6100000,244.6000000,49.0610000
5.4300000,116.7500000,351.9300000,49.0600000
5.4400000,120.0300000,352.5900000,49.0540000
5.4500000,123.3500000,334.5600000,49.0460000
5.4600000,128.2400000,309.7400000,49.0420000
5.4700000,130.5800000,237.3000000,49.0380000
5.4800000,132.4000000,107.4600000,49.0360000
5.4900000,133.5100000,75.8750000,49.0360000
5.5000000,132.8000000,-48.3050000,49.0340000
5.5100000,132.8500000,?,49.0300000
5.5200000,133.6700000,?,49.0230000
5.5300000,131.7800000,?,49.0220000
5.5400000,136.4900000,?,49.0170000
5.5500000,132.8600000,?,49.0170000
5.5600000,130.3400000,?,49.0120000
5.5700000,129.9000000,?,49.0090000
5.5800000,130.4800000,?,49.0090000
5.5900000,132.5400000,?,49.0100000
5.6000000,133.0000000,?,49.0140000
5.6100000,132.2300000,?,49.0120000
5.6200000,131.3100000,?,49.0120000
5.6300000,130.8700000,?,49.0070000
5.6400000,133.5000000,?,49.0090000
5.6500000,130.6500000,?,49.0100000
5.6600000,128.0600000,?,49.0090000
5.6700000,128.9500000,?,49.0100000
5.6800000,130.7100000,?,49.0120000
5.6900000,131.3200000,?,49.0100000
5.7000000,129.6900000,?,49.0100000
5.7100000,129.1200000,?,49.0090000
5.7200000,128.9800000,?,49.0070000
5.7300000,130.0300000,?,49.0040000
5.7400000,126.6900000,?,49.0060000
5.7500000,126.6700000,?,49.0060000
5.7600000,127.8600000,?,49.0040000
5.7700000,129.6900000,?,49.0040000
5.7800000,129.7800000,?,49.0040000
5.7900000,128.7600000,?,49.0060000
5.8000000,128.5000000,?,49.0020000
5.8100000,131.1900000,?,48.9990000
5.8200000,132.3000000,?,48.9930000
5.8300000,130.7800000,?,48.9930000
5.8400000,126.8600000,?,48.9850000
5.8500000,129.9800000,?,48.9830000
5.8600000,131.8500000,?,48.9820000
5.8700000,132.2600000,?,48.9790000
5.8800000,129.6500000,?,48.9770000
5.8900000,126.8400000,?,48.9770000
5.9000000,130.6800000,?,48.9790000
5.9100000,131.6500000,?,48.9790000
5.9200000,130.8400000,?,48.9770000
5.9300000,130.1500000,?,48.9720000
5.9400000,127.3000000,?,48.9670000
5.9500000,128.8800000,?,48.9660000
5.9600000,129.1200000,?,48.9640000
5.9700000,126.7300000,?,48.9590000
5.9800000,128.0500000,?,48.9530000
5.9900000,127.0200000,?,48.9470000
6.0000000,?,?,48.9470000
6.0100000,?,?,48.9470000
6.0200000,?,?,48.9470000
6.0300000,?,?,48.9450000
6.0400000,?,?,48.9450000
6.0500000,?,?,48.9430000
6.0600000,?,?,48.9400000
6.0700000,?,?,48.9370000
6.0800000,?,?,48.9350000
6.0900000,?,?,48.9320000
6.1000000,?,?,48.9270000
6.1100000,?,?,48.9210000
6.1200000,?,?,48.9180000
6.1300000,?,?,48.9180000
6.1400000,?,?,48.9150000
6.1500000,?,?,48.9120000
6.1600000,?,?,48.9100000
6.1700000,?,?,48.9100000
6.1800000,?,?,48.9070000
6.1900000,?,?,48.9040000
6.2000000,?,?,48.9000000
6.2100000,?,?,48.8990000
6.2200000,?,?,48.8960000
6.2300000,?,?,48.8920000
6.2400000,?,?,48.8920000
6.2500000,?,?,48.8910000
6.2600000,?,?,48.8890000
6.2700000,?,?,48.8880000
6.2800000,?,?,48.8800000
6.2900000,?,?,48.8750000
6.3000000,?,?,48.8730000
6.3100000,?,?,48.8750000
6.3200000,?,?,48.8750000
6.3300000,?,?,48.8730000
6.3400000,?,?,48.8730000
6.3500000,?,?,48.8750000
6.3600000,?,?,48.8750000
6.3700000,?,?,48.8730000
6.3800000,?,?,48.8720000
6.3900000,?,?,48.8720000
6.4000000,?,?,48.8670000
6.4100000,?,?,48.8680000
6.4200000,?,?,48.8670000
6.4300000,?,?,48.8650000
6.4400000,?,?,48.8620000
6.4500000,?,?,48.8620000
6.4600000,?,?,48.8590000
6.4700000,?,?,48.8600000
6.4800000,?,?,48.8600000
6.4900000,?,?,48.8590000
6.5000000,?,?,48.8560000
6.5100000,?,?,48.8540000
6.5200000,?,?,48.8510000
6.5300000,?,?,48.8480000
6.5400000,?,?,48.8460000
6.5500000,?,?,48.8430000
6.5600000,?,?,48.8400000
6.5700000,?,?,48.8400000
6.5800000,?,?,48.8410000
6.5900000,?,?,48.8410000
6.6000000,?,?,48.8410000
6.6100000,?,?,48.8380000
6.6200000,?,?,48.8410000
6.6300000,?,?,48.8430000
6.6400000,?,?,48.8410000
6.6500000,?,?,48.8400000
6.6600000,?,?,48.8410000
6.6700000,?,?,48.8370000
6.6800000,?,?,48.8370000
6.6900000,?,?,48.8350000
6.7000000,?,?,48.8320000
6.7100000,?,?,48.8290000
6.7200000,?,?,48.8300000
6.7300000,?,?,48.8300000
6.7400000,?,?,48.8290000
6.7500000,?,?,48.8240000
6.7600000,?,?,48.8220000
6.7700000,?,?,48.8170000
6.7800000,?,?,48.8140000
6.7900000,?,?,48.8110000
6.8000000,?,?,48.8090000
6.8100000,?,?,48.8050000
6.8200000,?,?,48.8010000
6.8300000,?,?,48.7980000
6.8400000,?,?,48.7970000
6.8500000,?,?,48.7930000
6.8600000,?,?,48.7890000
6.8700000,?,?,48.7870000
6.8800000,?,?,48.7860000
6.8900000,?,?,48.7840000
6.9000000,?,?,48.7840000
6.9100000,?,?,48.7840000
6.9200000,?,?,48.7790000
6.9300000,?,?,48.7760000
6.9400000,?,?,48.7730000
6.9500000,?,?,48.7730000
6.9600000,?,?,48.7740000
6.9700000,?,?,48.7740000
6.9800000,?,?,48.7740000
6.9900000,?,?,48.7680000
7.0000000,?,?,48.7680000
7.0100000,?,?,48.7710000
7.0200000,?,?,48.7700000
7.0300000,?,?,48.7660000
7.0400000,?,?,48.7620000
7.0500000,?,?,48.7570000
7.0600000,?,?,48.7600000
7.0700000,?,?,48.7600000
7.0800000,?,?,48.7600000
7.0900000,?,?,48.7570000
7.1000000,?,?,48.7550000
7.1100000,?,?,48.7520000
7.1200000,?,?,48.7540000
7.1300000,?,?,48.7550000
7.1400000,?,?,48.7550000
7.1500000,?,?,48.7570000
7.1600000,?,?,48.7540000
7.1700000,?,?,48.7550000
7.1800000,?,?,48.7540000
7.1900000,?,?,48.7550000
7.2000000,?,?,48.7540000
7.2100000,?,?,48.7520000
7.2200000,?,?,48.7500000
7.2300000,?,?,48.7500000
7.2400000,?,?,48.7540000
7.2500000,?,?,48.7520000
7.2600000,?,?,48.7490000
7.2700000,?,?,48.7460000
7.2800000,?,?,48.7440000
7.2900000,?,?,48.7420000
7.3000000,?,?,48.7420000
7.3100000,?,?,48.7410000
7.3200000,?,?,48.7410000
7.3300000,?,?,48.7410000
7.3400000,?,?,48.7390000
7.3500000,?,?,48.7340000
7.3600000,?,?,48.7300000
7.3700000,?,?,48.7230000
7.3800000,?,?,48.7220000
7.3900000,?,?,48.7200000
7.4000000,?,?,48.7190000
7.4100000,?,?,48.7140000
7.4200000,?,?,48.7110000
7.4300000,?,?,48.7090000
7.4400000,?,?,48.7070000
7.4500000,?,?,48.7070000
7.4600000,?,?,48.7010000
7.4700000,?,?,48.6990000
7.4800000,?,?,48.6980000
7.4900000,?,?,48.6980000
7.5000000,?,?,48.6930000
7.5100000,?,?,48.6900000
7.5200000,?,?,48.6850000
7.5300000,?,?,48.6820000
7.5400000,?,?,48.6770000
7.5500000,?,?,48.6740000
7.5600000,?,?,48.6750000
7.5700000,?,?,48.6750000
7.5800000,?,?,48.6720000
7.5900000,?,?,48.6720000
7.6000000,?,?,48.6710000
7.6100000,?,?,48.6720000
7.6200000,?,?,48.6740000
7.6300000,?,?,48.6690000
7.6400000,?,?,48.6710000
7.6500000,?,?,48.6710000
7.6600000,?,?,48.6740000
7.6700000,?,?,48.6750000
7.6800000,?,?,48.6750000
7.6900000,?,?,48.6750000
7.7000000,?,?,48.6790000
7.7100000,?,?,48.6770000
7.7200000,?,?,48.6740000
7.7300000,?,?,48.6740000
7.7400000,?,?,48.6790000
7.7500000,?,?,48.6770000
7.7600000,?,?,48.6720000
7.7700000,?,?,48.6670000
7.7800000,?,?,48.6710000
7.7900000,?,?,48.6690000
7.8000000,?,?,48.6710000
7.8100000,?,?,48.6670000
7.8200000,?,?,48.6590000
7.8300000,?,?,48.6560000
7.8400000,?,?,48.6500000
7.8500000,?,?,48.6480000
7.8600000,?,?,48.6500000
7.8700000,?,?,48.6440000
7.8800000,?,?,48.6390000
7.8900000,?,?,48.6340000
7.9000000,?,?,48.6280000
7.9100000,?,?,48.6260000
7.9200000,?,?,48.6260000
7.9300000,?,?,48.6210000
7.9400000,?,?,48.6160000
7.9500000,?,?,48.6160000
7.9600000,?,?,48.6160000
7.9700000,?,?,48.6160000
7.9800000,?,?,48.6120000
7.9900000,?,?,48.6070000
8.0000000,?,?,48.6020000
8.0100000,?,?,48.5990000
8.0200000,?,?,48.6000000
8.0300000,?,?,48.6020000
8.0400000,?,?,48.6020000
8.0500000,?,?,48.6000000
8.0600000,?,?,48.5940000
8.0700000,?,?,48.5960000
8.0800000,?,?,48.5940000
8.0900000,?,?,48.5960000
8.1000000,?,?,48.5970000
8.1100000,?,?,48.6020000
8.1200000,?,?,48.6020000
8.1300000,?,?,48.5970000
8.1400000,?,?,48.5970000
8.1500000,?,?,48.5940000
8.1600000,?,?,48.5940000
8.1700000,?,?,48.5940000
8.1800000,?,?,48.5940000
8.1900000,?,?,48.5920000
8.2000000,?,?,48.5910000
8.2100000,?,?,48.5920000
8.2200000,?,?,48.5910000
8.2300000,?,?,48.5910000
8.2400000,?,?,48.5880000
8.2500000,?,?,48.5830000
8.2600000,?,?,48.5850000
8.2700000,?,?,48.5830000
8.2800000,?,?,48.5830000
8.2900000,?,?,48.5810000
8.3000000,?,?,48.5780000
8.3100000,?,?,48.5750000
8.3200000,?,?,48.5730000
8.3300000,?,?,48.5750000
8.3400000,?,?,48.5720000
8.3500000,?,?,48.5730000
8.3600000,?,?,48.5720000
8.3700000,?,?,48.5720000
8.3800000,?,?,48.5670000
8.3900000,?,?,48.5690000
8.4000000,?,?,48.5670000
8.4100000,?,?,48.5640000
8.4200000,?,?,48.5670000
8.4300000,?,?,48.5650000
8.4400000,?,?,48.5640000
8.4500000,?,?,48.5690000
8.4600000,?,?,48.5670000
8.4700000,?,?,48.5670000
8.4800000,?,?,48.5650000
8.4900000,?,?,48.5610000
8.5000000,?,?,48.5570000
8.5100000,?,?,48.5540000
8.5200000,?,?,48.5530000
8.5300000,?,?,48.5540000
8.5400000,?,?,48.5530000
8.5500000,?,?,48.5480000
8.5600000,?,?,48.5430000
8.5700000,?,?,48.5400000
8.5800000,?,?,48.5380000
8.5900000,?,?,48.5350000
8.6000000,?,?,48.5330000
8.6100000,?,?,48.5270000
8.6200000,?,?,48.5240000
8.6300000,?,?,48.5250000
8.6400000,?,?,48.5250000
8.6500000,?,?,48.5210000
8.6600000,?,?,48.5180000
8.6700000,?,?,48.5140000
8.6800000,?,?,48.5110000
8.6900000,?,?,48.5110000
8.7000000,?,?,48.5100000
8.7100000,?,?,48.5100000
8.7200000,?,?,48.5080000
8.7300000,?,?,48.5030000
8.7400000,?,?,48.5020000
8.7500000,?,?,48.5020000
8.7600000,?,?,48.5030000
8.7700000,?,?,48.5000000
8.7800000,?,?,48.4980000
8.7900000,?,?,48.4950000
8.8000000,?,?,48.4940000
8.8100000,?,?,48.4970000
8.8200000,?,?,48.4940000
8.8300000,?,?,48.4890000
8.8400000,?,?,48.4870000
8.8500000,?,?,48.4860000
8.8600000,?,?,48.4840000
8.8700000,?,?,48.4840000
8.8800000,?,?,48.4860000
8.8900000,?,?,48.4860000
8.9000000,?,?,48.4840000
8.9100000,?,?,48.4810000
8.9200000,?,?,48.4790000
8.9300000,?,?,48.4790000
8.9400000,?,?,48.4810000
8.9500000,?,?,48.4810000
8.9600000,?,?,48.4760000
8.9700000,?,?,48.4810000
8.9800000,?,?,48.4840000
8.9900000,?,?,48.4870000
9.0000000,?,?,48.4870000
9.0100000,?,?,48.4860000
9.0200000,?,?,48.4820000
9.0300000,?,?,48.4790000
9.0400000,?,?,48.4780000
9.0500000,?,?,48.4740000
9.0600000,?,?,48.4700000
9.0700000,?,?,48.4650000
9.0800000,?,?,48.4620000
9.0900000,?,?,48.4580000
9.1000000,?,?,48.4600000
9.1100000,?,?,48.4570000
9.1200000,?,?,48.4540000
9.1300000,?,?,48.4510000
9.1400000,?,?,48.4470000
9.1500000,?,?,48.4470000
9.1600000,?,?,48.4490000
9.1700000,?,?,48.4440000
9.1800000,?,?,48.4390000
9.1900000,?,?,48.4350000
9.2000000,?,?,48.4350000
9.2100000,?,?,48.4350000
9.2200000,?,?,48.4330000
9.2300000,?,?,48.4330000
9.2400000,?,?,48.4310000
9.2500000,?,?,48.4300000
9.2600000,?,?,48.4300000
9.2700000,?,?,48.4280000
9.2800000,?,?,48.4280000
9.2900000,?,?,48.4280000
9.3000000,?,?,48.4280000
9.3100000,?,?,48.4280000
9.3200000,?,?,48.4310000
9.3300000,?,?,48.4300000
9.3400000,?,?,48.4280000
9.3500000,?,?,48.4220000
9.3600000,?,?,48.4190000
9.3700000,?,?,48.4150000
9.3800000,?,?,48.4150000
9.3900000,?,?,48.4150000
9.4000000,?,?,48.4140000
9.4100000,?,?,48.4110000
9.4200000,?,?,48.4110000
9.4300000,?,?,48.4090000
9.4400000,?,?,48.4070000
9.4500000,?,?,48.4040000
9.4600000,?,?,48.4060000
9.4700000,?,?,48.4060000
9.4800000,?,?,48.4030000
9.4900000,?,?,48.3980000
9.5000000,?,?,48.3950000
9.5100000,?,?,48.3930000
9.5200000,?,?,48.3870000
9.5300000,?,?,48.3870000
9.5400000,?,?,48.3850000
9.5500000,?,?,48.3850000
9.5600000,?,?,48.3850000
9.5700000,?,?,48.3830000
9.5800000,?,?,48.3820000
9.5900000,?,?,48.3790000
9.6000000,?,?,48.3770000
9.6100000,?,?,48.3760000
9.6200000,?,?,48.3740000
9.6300000,?,?,48.3720000
9.6400000,?,?,48.3710000
9.6500000,?,?,48.3760000
9.6600000,?,?,48.3740000
9.6700000,?,?,48.3740000
9.6800000,?,?,48.3680000
9.6900000,?,?,48.3680000
9.7000000,?,?,48.3640000
9.7100000,?,?,48.3630000
9.7200000,?,?,48.3630000
9.7300000,?,?,48.3600000
9.7400000,?,?,48.3600000
9.7500000,?,?,48.3600000
9.7600000,?,?,48.3560000
9.7700000,?,?,48.3560000
9.7800000,?,?,48.3530000
9.7900000,?,?,48.3560000
9.8000000,?,?,48.3480000
9.8100000,?,?,48.3480000
9.8200000,?,?,48.3480000
9.8300000,?,?,48.3480000
9.8400000,?,?,48.3480000
9.8500000,?,?,48.3450000
9.8600000,?,?,48.3450000
9.8700000,?,?,48.3440000
9.8800000,?,?,48.3470000
9.8900000,?,?,48.3450000
9.9000000,?,?,48.3470000
9.9100000,?,?,48.3440000
9.9200000,?,?,48.3400000
9.9300000,?,?,48.3420000
9.9400000,?,?,48.3370000
9.9500000,?,?,48.3360000
9.9600000,?,?,48.3360000
9.9700000,?,?,48.3310000
9.9800000,?,?,48.3290000
9.9900000,?,?,48.3260000
10.0000000,?,?,48.3260000
